time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score
94.95275163650513,-22.452,-16.042,199.785,-6.411889858093339,A,darkgray,"(141.51479111325767, 156.42071158335347, 168.3756339048539)","(157.75754648635595, 174.61217097319488, 188.05320775980036)","(165.48965628270145, 186.41044836190937, 199.2757385494647)","(119.03851726636078, 128.7983176366417, 139.90763100700315)","(123.7734444176125, 135.86190936166787, 146.26595830314739)",105.0,0,1.0
95.02209401130676,-22.029,-16.04,199.786,-6.292156126579526,A,darkgray,"(141.67290322580646, 156.31131513647642, 168.32035732009925)","(156.98618905472637, 173.7700696517413, 187.38981094527364)","(166.47645771144278, 187.03446766169154, 199.9260497512438)","(119.0260594059406, 128.55192079207922, 139.42542574257425)","(124.40150495049505, 136.12732673267325, 146.7910099009901)",105.0,0,1.0
95.13845777511597,-21.497,-16.147,199.786,-6.141439246918783,A,darkgray,"(141.84591893948496, 156.65622371740957, 168.64914493972526)","(157.24189995594537, 174.21022067363532, 187.78513356562138)","(166.27381953622492, 187.1567944250871, 199.79346389523008)","(119.36981857503304, 129.10693259641957, 140.35972606031478)","(124.49813769073651, 136.15094717449637, 146.6582562377348)",105.0,0,1.0
95.22406387329102,-21.098,-16.298,199.786,-6.028345496919141,A,darkgray,"(142.12980316327037, 156.88053944171747, 168.6762258912192)","(156.20512615777707, 173.048107633344, 186.65482274033855)","(167.26154455445544, 188.4459801980198, 200.84653465346534)","(119.69787859526458, 129.0899014778325, 139.86751152073734)","(125.48039408866995, 137.07968472906404, 147.49572413793103)",105.0,0,1.0
95.3211019039154,-20.728,-16.447,199.786,-5.923182874893662,A,darkgray,"(142.40279119375353, 157.27529582226515, 169.23078161474683)","(156.17527972309426, 173.12774692103358, 186.83091845769943)","(167.72039764952106, 188.80886259357644, 201.5022941318522)","(119.69359252998471, 129.32335184737985, 140.23677855590438)","(126.02189487241407, 137.84122192707076, 148.35313531353134)",105.0,0,1.0
95.41819286346436,-20.378,-16.523,199.786,-5.8239659045600805,A,darkgray,"(142.44879271385295, 157.1836535330511, 169.07056234767077)","(155.89456539011601, 172.98891625615764, 186.91136977594152)","(167.13848275862068, 188.06411822660098, 200.33308374384237)","(120.326573371284, 129.7865670461733, 140.58594244149273)","(126.55254901960784, 138.03050980392157, 148.60670588235294)",105.0,0,1.0
95.5104238986969,-20.008,-16.616,199.786,-5.7190414090432276,A,darkgray,"(142.17868906455863, 157.1037065023638, 169.04713051228396)","(155.3008481170246, 172.630524431995, 186.44152661064425)","(165.64898872935, 186.62644742936544, 198.92577582213988)","(121.51528944911298, 131.01735138499845, 141.72973078120137)","(126.19025011579436, 138.05735680098812, 149.01335494827853)",105.0,0,1.0
95.6007821559906,-19.516,-16.614,199.786,-5.579318954708951,A,darkgray,"(142.80414076199585, 157.84708273553323, 169.76518412242945)","(157.53905627291567, 174.97166427546628, 188.77538657739518)","(164.07608002550614, 185.0194484297784, 197.2584090546788)","(122.15726127849514, 132.00872788139645, 143.07775386577396)","(127.44416547106647, 139.3884903554918, 149.9491869918699)",105.0,0,1.0
95.70511674880981,-19.076,-16.613,199.786,-5.454138896407813,A,darkgray,"(142.5927730529963, 157.668408929837, 169.4067544688558)","(156.93848829854522, 174.58594244149273, 188.27672359266288)","(162.70286274509803, 183.75270588235293, 195.6490588235294)","(123.11373339658444, 133.00810404807083, 143.82851043643265)","(127.57494117647059, 139.2649411764706, 149.81905882352942)",105.0,0,1.0
95.7960479259491,-18.602,-16.576,199.786,-5.319513494743262,A,darkgray,"(142.16641355370598, 157.2460257977989, 169.1738787424559)","(158.53932673267326, 176.1472475247525, 190.02550495049505)","(160.726740531196, 181.60588558855886, 193.73004086122899)","(123.02451485148515, 133.33908910891088, 144.58273267326732)","(126.3530960238881, 137.8521530724501, 148.3275577557756)",105.0,0,1.0
95.87758779525757,-17.996,-16.405,199.786,-5.147234385757733,A,darkgray,"(142.34056924297602, 157.65300185136206, 169.46831322604928)","(160.0260652857785, 177.83964538137843, 191.43743105772765)","(159.80454692818932, 180.6986140379316, 193.03148808558925)","(123.6031784940965, 134.45136250357479, 145.69363075540303)","(125.92000324201653, 137.5980710001621, 147.69614200032422)",105.0,0,1.0
95.98459458351135,-17.578,-16.313,199.786,-5.028150274493197,A,darkgray,"(142.38631487977224, 157.8903360276549, 169.61815871079253)","(159.87899132143443, 177.99942688717866, 191.51985426559685)","(160.14940101522842, 181.09405076142133, 193.40848730964467)","(123.70104268491366, 134.6323313782991, 145.65880579993484)","(125.98363636363636, 138.02828282828284, 148.0989090909091)",105.0,0,1.0
96.06959748268127,-17.264,-16.387,199.786,-4.938808546505572,A,darkgray,"(142.53393478980803, 157.90028801669894, 169.66543899966882)","(159.59511111111112, 177.5311111111111, 191.32315151515152)","(160.26430976430976, 181.27268718935386, 193.39141414141415)","(124.16924623115578, 134.77013065326634, 145.8331256281407)","(126.27087820052644, 138.21476429767887, 148.3240009571668)",105.0,0,1.0
96.154221534729,-16.885,-16.514,199.786,-4.831018694030058,A,darkgray,"(142.57752087729205, 157.791712482788, 169.22891220145226)","(159.7439578846614, 177.59037249740769, 190.81901571348808)","(159.77810311399517, 180.9609464646065, 193.06224033553596)","(124.90555555555555, 135.19369047619048, 145.93789682539682)","(126.04964566929134, 137.61385826771652, 147.30937007874016)",105.0,0,1.0
96.25907182693481,-16.53,-16.538,199.786,-4.729763135280632,A,darkgray,"(142.9627537688442, 158.3895175879397, 169.82343718592963)","(159.7948542713568, 177.77833165829145, 190.905608040201)","(160.28566834170854, 181.58106532663317, 193.53941708542715)","(125.23212060301508, 135.89435175879396, 146.71067336683416)","(126.53837185929648, 138.3043216080402, 148.1380502512563)",105.0,0,1.0
96.34848475456238,-16.335,-16.52,199.786,-4.674197070705597,A,darkgray,"(143.6523120188563, 158.6098853853702, 170.26825690672007)","(160.23574454219616, 177.66141251221896, 190.95662267839688)","(161.3520808080808, 182.11175757575757, 194.36444444444444)","(125.86501053655374, 136.01592640622468, 146.98865294213002)","(127.318391959799, 138.83517587939699, 148.96679396984925)",105.0,0,1.0
96.43871521949768,-16.153,-16.327,199.786,-4.622318083003601,A,darkgray,"(144.81308736145644, 160.0725588941801, 171.54539803615828)","(161.19507351698496, 178.82030589825925, 192.06244718607402)","(162.63680919384822, 183.5569967889133, 195.7101571742437)","(126.71908364859185, 137.28469945355192, 147.89730979403112)","(128.87679697351828, 140.8448087431694, 150.74081546868433)",105.0,0,1.0
96.54839658737183,-16.052,-16.111,199.786,-4.5936036192818985,A,darkgray,"(144.9519111415486, 160.4582994478449, 171.9948957753713)","(161.53162818642176, 179.35125740279804, 192.64101793837438)","(162.81975796069008, 183.9369582010128, 196.0080679769977)","(126.63029371584699, 137.25324453551912, 147.8332906420765)","(129.00537909836066, 141.5124231557377, 151.72980703551912)",105.0,0,1.0
96.62493538856506,-15.869,-16.128,199.786,-4.541464459514656,A,darkgray,"(144.99175711542196, 160.43946227046155, 172.05481949809032)","(161.5065553199775, 179.32404482713858, 192.6403444247328)","(163.10350049759856, 184.14188048981003, 196.49106486088874)","(126.65754132231405, 137.3946711432507, 148.15560433884298)","(128.87977789256198, 141.11905991735537, 151.16675275482095)",105.0,0,1.0
96.70343279838562,-15.839,-16.284,199.786,-4.532960246928973,A,darkgray,"(144.81741778581267, 160.23446108815426, 171.8231641701102)","(160.4888085399449, 178.19270833333334, 191.45355544077134)","(163.80212637741047, 184.8638085399449, 197.07132403581267)","(126.24879476584022, 136.9730544077135, 147.7172865013774)","(128.7299414600551, 140.90827307162533, 151.05049070247935)",105.0,0,1.0
96.76842331886292,-15.96,-16.437,199.786,-4.56738531100013,A,darkgray,"(144.81255084999785, 159.99837280006852, 171.70170855992805)","(159.75185201044835, 177.22922108508544, 190.49304157924036)","(164.63893289941336, 185.56476683937825, 197.78842118785596)","(125.73575129533678, 135.97773305356912, 147.05027191367276)","(129.12366719479297, 141.22177022224125, 151.47509955894319)",105.0,0,1.0
96.86385607719421,-16.086,-16.551,199.786,-4.60340142835299,A,darkgray,"(144.385666246322, 159.47658680117698, 171.22638713745272)","(159.03614964270702, 176.41778058007566, 189.66717108028584)","(164.31248423707441, 185.2717528373266, 197.71916771752836)","(125.20567465321564, 135.29503993274486, 146.16994535519126)","(128.98835645229087, 140.92177385456074, 151.34926439680538)",105.0,0,1.0
96.93699860572815,-16.36,-16.566,199.786,-4.681399821300213,A,darkgray,"(144.1085280179581, 159.13809444629197, 170.878543814433)","(158.73594945128033, 175.72285500498836, 189.41183072830063)","(164.39262554040573, 185.23436980379117, 197.63343864316596)","(124.30507981376788, 134.43286498170934, 144.8734203525108)","(129.00045726637845, 141.16228799467908, 151.59548553375458)",105.0,0,1.0
97.02346420288086,-16.637,-16.576,199.786,-4.760277251301428,A,darkgray,"(144.6330024182258, 159.70307793475033, 171.48787705231004)","(158.93222288489392, 176.22714492630143, 189.66358524324784)","(165.13592191989184, 186.06654554672977, 198.5486310630387)","(124.6252875521854, 134.52176876544263, 145.53433586095255)","(129.79178637823222, 141.92589149907047, 152.14120331248944)",105.0,0,1.0
97.0824511051178,-16.916,-16.62,199.786,-4.839808760722722,A,darkgray,"(144.8699944619579, 159.85049416375566, 171.6409431711681)","(159.63623583539234, 176.8175002130016, 189.94057254835135)","(165.11374286444578, 185.75232171764506, 198.4088779074721)","(124.89256198347107, 135.0767231830962, 145.82925790236007)","(129.83743716452244, 141.7554315412797, 152.38506432648887)",105.0,0,1.0
97.18063974380493,-17.269,-16.653,199.786,-4.940204659144814,A,darkgray,"(144.53993242529828, 159.55354239256678, 171.1226058494351)","(160.5680894308943, 177.8356199186992, 191.1784806910569)","(163.3003048780488, 183.98716971544715, 196.4028201219512)","(125.66649816757234, 135.75946754286196, 146.53578499515564)","(128.8050886726484, 140.85323728884958, 150.60823960571213)",105.0,0,1.0
97.2601249217987,-17.748,-16.57,199.786,-5.07659750800917,A,darkgray,"(145.32004993278278, 160.17422060047372, 171.88347950408638)","(161.67667950363713, 178.6079589216945, 192.00804450149764)","(163.59011553273427, 184.29020111253743, 196.91159606332906)","(126.37772953645766, 136.3793896054144, 147.43945004895076)","(129.816966756055, 141.6421061592815, 151.41122887668666)",105.0,0,1.0
97.33600687980652,-18.215,-16.544,199.786,-5.209398051416335,A,darkgray,"(145.27853615109058, 160.06012463700532, 171.84944994382857)","(161.74132720384796, 178.87511173541054, 192.0641467671221)","(163.01769126836683, 183.45152845803074, 196.15795473737543)","(125.91623036649214, 136.01638786021368, 147.601242923424)","(130.41551258233406, 141.8553031582503, 151.54192703935146)",105.0,0,1.0
97.3912239074707,-18.78,-16.56,199.786,-5.370020693519733,A,darkgray,"(145.1575827398408, 159.67934645999162, 171.46690406367827)","(161.2624747983871, 178.20215893817203, 191.43619791666666)","(163.42158098118279, 183.8443800403226, 196.57321068548387)","(125.67817148587665, 135.44421694801937, 146.2766170817316)","(130.44618084572957, 141.44781046297845, 151.81514290489721)",105.0,0,1.0
97.49062538146973,-19.418,-16.537,199.786,-5.55145429139131,A,darkgray,"(145.29932163888716, 159.7347524814283, 171.57314231017332)","(161.868418853418, 178.50221460805616, 191.8435567441083)","(163.03519170984455, 183.28120207253886, 195.95262176165804)","(125.19814474343974, 134.9974928965402, 146.563555072706)","(131.06727461139897, 142.1103419689119, 151.89492227979275)",105.0,0,1.0
97.57303142547607,-20.076,-16.519,199.786,-5.738274832704366,A,darkgray,"(145.20163374176877, 159.54295865633074, 171.25098983079104)","(161.53802440247367, 177.89691626274444, 191.19509443423033)","(163.8319404980779, 184.18092929968245, 196.85228982115996)","(124.91773362154971, 134.50394911872297, 145.49559361489858)","(130.69907715330893, 141.81164782174926, 151.6957515796475)",105.0,0,1.0
97.65069460868835,-20.927,-16.398,199.786,-5.979868542279194,A,darkgray,"(145.12773331390568, 159.34900034345304, 171.09804023604593)","(160.59739334506747, 176.7156566926494, 189.86166289497947)","(165.8887179913535, 186.0986032590622, 199.03362986365147)","(124.3925370022931, 133.5511361267459, 144.3249114029602)","(129.7749793217535, 141.18813068651778, 151.3460711331679)",105.0,0,1.0
97.75599884986877,-21.745,-16.415,199.786,-6.211655299112159,A,darkgray,"(145.14351766038513, 158.9706312429204, 171.02702090412933)","(160.2763440860215, 175.76898263027294, 189.3105459057072)","(166.38535384615383, 186.4862358974359, 199.4087794871795)","(124.04077750206783, 132.51253101736972, 143.37882547559968)","(129.82383589743588, 141.03749743589745, 151.93501538461538)",105.0,0,1.0
97.83449029922485,-22.608,-16.356,199.786,-6.456320969740915,A,darkgray,"(145.39659175004815, 159.15667609460377, 170.85381628701478)","(159.84620408163266, 175.34681632653061, 188.69685714285714)","(167.4160592808552, 187.49020084224165, 200.34701976028506)","(124.16458883248731, 132.18343147208122, 142.3811573604061)","(130.2902264120538, 141.74603174603175, 152.14543550076544)",105.0,0,1.0
97.89819836616516,-23.364,-16.419,199.786,-6.670048133490152,A,darkgray,"(145.41355668645744, 159.232087321782, 171.12886223191566)","(158.85681891804342, 174.27121801101393, 187.95472951085196)","(168.95096371882087, 188.959426627794, 201.85386297376093)","(123.58794617677866, 131.39162839416647, 141.58959793731367)","(130.4462170655064, 142.5333172185964, 153.3586334703086)",105.0,0,1.0
97.96281433105469,-24.109,-16.574,199.786,-6.880817115695139,A,darkgray,"(145.2833399209486, 158.77027667984188, 170.52774703557313)","(155.86789682539683, 170.79900793650793, 184.6238888888889)","(170.8424409448819, 190.85551181102363, 203.4113779527559)","(122.59178571428572, 129.574126984127, 139.19753968253968)","(131.735905511811, 143.71728346456692, 154.74248031496063)",105.0,0,1.0
98.07248735427856,-24.918,-16.69,199.786,-7.1095391853304015,A,darkgray,"(143.97515943025167, 156.7251307900867, 168.1236109519991)","(150.03723221445756, 164.29522282048345, 178.06064077595752)","(171.93691526329857, 191.58987283766754, 204.1118875778058)","(123.23694963149654, 128.79963340588841, 136.84354832550503)","(130.68954061175393, 142.21579409630732, 153.478367128728)",105.0,0,0.998046875
98.15149593353271,-25.561,-16.92,199.786,-7.291032154171485,A,darkgray,"(143.73368808157352, 156.33353763860256, 167.52490666963837)","(149.47380376093838, 163.81683113014336, 177.39288773040403)","(171.8570098678086, 191.53971327499534, 203.96633773971328)","(122.8844586081672, 127.87004372637664, 135.5102645816349)","(130.88386570814495, 142.31479285555474, 153.45493959831023)",105.0,0,0.9990234375
98.24307036399841,-26.044,-17.093,199.786,-7.427055606420244,A,darkgray,"(143.96526492851135, 156.40296233996824, 167.56674142603495)","(149.6582363977486, 163.99028142589117, 177.64225140712946)","(172.7075032582387, 192.3578477006144, 204.82554459132376)","(122.17846153846153, 126.71684803001877, 134.3382363977486)","(131.19400484081177, 142.37817911003538, 153.2841928877304)",105.0,0,0.9697265625
98.29976892471313,-26.262,-17.151,199.786,-7.488657849087474,A,darkgray,"(143.58553255410035, 155.60340797070836, 166.67722855935784)","(150.17152898495956, 164.4551432242461, 178.41024865845364)","(173.8219696969697, 193.4619711971197, 205.7681518151815)","(121.57616666039935, 126.52258113037266, 134.3789719099011)","(128.83676668159427, 138.0504552918346, 148.245670995671)",105.0,0,0.90869140625
98.4113655090332,-26.283,-17.302,199.786,-7.494488773502495,A,lightslategray,"(129.87629848380493, 140.92338827614185, 152.3670758286237)","(135.68349094223538, 149.34567619915688, 163.53685769625156)","(175.56445047489822, 195.3917156641037, 207.61785768129053)","(95.91497241327185, 102.08064394225683, 112.96353261280326)","(112.38370087008701, 116.95608310831084, 125.46455895589558)",105.0,0,0.9990234375
